Iteration,ACS_time,ACS_dist,Elitist_time,Elitist_dist,MaxMin_time,MaxMin_dist
4,0.3280222415924072,5617.9167446031815,0.3041269779205322,5818.662341484685,0.3033876419067383,5066.922539567367
4,0.29239535331726074,5156.873085469982,0.29884791374206543,5345.9425416207405,0.29078006744384766,4800.995507784478
4,0.33503222465515137,5574.26968979624,0.36924076080322266,5847.7274984009255,0.41988301277160645,4701.291909202877
4,0.3484070301055908,5246.569757345608,0.3242778778076172,4934.45187806028,0.31828784942626953,4176.808152194193
4,0.28850269317626953,5709.352327607958,0.282304048538208,5781.982529482021,0.3135826587677002,4425.310987653718
4,0.3364098072052002,6010.92821860429,0.32862234115600586,5873.355297892287,0.3499741554260254,4819.967130060444
4,0.32503557205200195,5172.870743638488,0.32494473457336426,5399.854300586039,0.28163862228393555,4479.960904830321
4,0.3668088912963867,5300.620247770192,0.33081865310668945,5231.932513391664,0.3738975524902344,4579.582414931552
4,0.30317115783691406,6579.379378186824,0.3398776054382324,6218.092356119326,0.34369730949401855,5760.886190455337
4,0.33644986152648926,5091.397002978714,0.3279561996459961,5146.7954344428645,0.40015435218811035,4328.025499013163
4,0.32657575607299805,6161.458658684969,0.337719202041626,5500.178463350114,0.37259626388549805,5544.022516394076
4,0.3122408390045166,5229.059594287281,0.3113443851470947,5355.830481646533,0.339327335357666,4362.456626378481
4,0.33472228050231934,5856.039631424581,0.400742769241333,5414.387582999311,0.34543681144714355,4918.225128776458
4,0.3440730571746826,5703.622972712879,0.3266315460205078,5814.666898352778,0.3144950866699219,4670.519270650541
4,0.2873859405517578,5254.173542292979,0.31188225746154785,5153.007400909705,0.3048255443572998,4341.2792520389985
4,0.3472883701324463,5914.55177255691,0.3334510326385498,5511.943002924531,0.3012969493865967,5167.170353486413
4,0.3566746711730957,5025.8944015501,0.34552574157714844,5595.945614025347,0.3149712085723877,4596.997888064371
4,0.31847572326660156,5285.878966179797,0.35030174255371094,4991.010948820845,0.2772059440612793,4487.52990961857
4,0.3072834014892578,6033.400702337433,0.2997009754180908,5290.771939118816,0.27892470359802246,4905.9343201201855
5,0.5534498691558838,6179.878966394572,0.4714193344116211,6353.499615434257,0.5006387233734131,5406.220548941459
5,0.6643455028533936,6055.409319995279,0.5965151786804199,5967.24912574335,0.5896434783935547,4902.006003435193
5,0.5363574028015137,5849.775490082315,0.5067574977874756,5919.929009280315,0.523543119430542,5187.8306531967155
5,0.4740462303161621,5801.815356598539,0.4837818145751953,5593.464391276439,0.4721643924713135,4919.971513353711
5,0.5193440914154053,6159.677461451612,0.4787302017211914,5882.552275808417,0.49307918548583984,4891.880926543576
5,0.5583655834197998,6464.690852071077,0.5365273952484131,6789.399834031606,0.5806155204772949,5202.80794478461
5,0.5343136787414551,6091.355596301958,0.5162792205810547,6450.818395707491,0.6167726516723633,5289.736935581691
5,0.5171303749084473,5622.873825984485,0.532982587814331,5800.23336617525,0.5172767639160156,5474.914843235924
5,0.5660843849182129,6981.859590147633,0.5308670997619629,6330.6434097363635,0.5226924419403076,5576.141836449613
5,0.5221474170684814,6367.526061018448,0.5305023193359375,6277.957303129976,0.5079262256622314,5261.097361781749
5,0.49210238456726074,6550.5799161522045,0.556480884552002,6509.022094139912,0.5539593696594238,5604.910980624029
5,0.514286994934082,6039.66367524067,0.5908427238464355,6106.954229541835,0.49055957794189453,4993.685247660033
5,0.49340224266052246,6593.524133432004,0.4845438003540039,6529.579409649981,0.49954843521118164,5554.032357136057
5,0.6052014827728271,6196.348545033291,0.5656485557556152,5587.320050878526,0.5704684257507324,5182.250572824685
5,0.4718017578125,6817.78299429502,0.5001850128173828,6443.779546320159,0.49931883811950684,5016.186891237504
5,0.46673059463500977,6179.702282049278,0.48328113555908203,6746.576283944851,0.48129940032958984,5317.533585959476
5,0.474163293838501,6611.793047265809,0.469740629196167,6569.643631354811,0.46605753898620605,5498.671862948949
5,0.47408199310302734,5530.201154979064,0.47519922256469727,5729.063427711795,0.5030221939086914,4746.0067061621585
5,0.5039982795715332,5982.329625502103,0.4866509437561035,6056.751381309174,0.5006363391876221,5400.584067421223
5,0.5007874965667725,6145.4020544991145,0.5471012592315674,6240.646687379725,0.547393798828125,5608.89950260781
6,0.7966551780700684,7103.09209071437,0.7737665176391602,7127.731328786599,0.7788717746734619,5547.696620866165
6,0.7665913105010986,6895.189916137781,0.7849946022033691,7125.943852015407,0.7830617427825928,5505.075044037613
6,0.7538638114929199,7539.2453702228095,0.7157821655273438,7527.432698836553,0.717442512512207,6225.286927111908
6,0.697887659072876,6938.468112143959,0.6758017539978027,6916.895231225702,0.7014317512512207,5514.930407595838
6,0.6939995288848877,7390.608369585831,0.7157764434814453,7493.583276673926,0.7286312580108643,6207.20206176524
6,0.6841788291931152,7312.251278868764,0.6936769485473633,6994.531446472465,0.723987340927124,5556.896857423885
6,0.724865198135376,7637.560638406118,0.7051246166229248,7111.287429792125,0.7074432373046875,5928.869458065697
6,0.6866331100463867,6803.355669989783,0.7076692581176758,7240.156591529547,0.707721471786499,5884.875087705995
6,0.7133543491363525,7532.415959442045,0.7227635383605957,7063.311245021355,0.7728979587554932,6130.324023965304
6,0.748159646987915,6842.499527146806,0.6668705940246582,6501.131153961175,0.57265305519104,5410.933446150059
6,0.740891695022583,6742.073712593252,0.7351303100585938,6958.268925178008,0.8877208232879639,5705.5321758152895
6,0.7088046073913574,5946.060362194354,0.7020118236541748,5634.603802196833,0.7447426319122314,4819.013148854698
6,0.744265079498291,7220.187510616476,0.70257568359375,7091.2728312328445,0.776531457901001,5902.348855269068
6,0.7463412284851074,7313.9969354814975,0.732323169708252,7165.074034723213,0.8080134391784668,6142.5649385701545
6,0.6979258060455322,6949.597022188392,0.8086750507354736,7340.07192311864,0.9191460609436035,6302.153953861159
6,0.8373894691467285,6873.032830154499,0.9639163017272949,7155.490395991516,1.0004453659057617,6028.527490239694
6,0.9699282646179199,7470.032279152205,0.9514832496643066,7272.292222523376,0.844702959060669,5888.410471315357
6,0.8663368225097656,6818.55512032908,0.8557388782501221,7255.338246769593,0.8880531787872314,6211.490456911697
6,0.9737977981567383,7268.371357569401,0.8677937984466553,7089.484307810653,0.7583413124084473,5702.540663466138
6,0.7846112251281738,7173.272606539977,0.7627127170562744,6878.6036931861745,0.7965219020843506,6054.9094690660195
7,1.0529990196228027,7838.497988180839,1.0015583038330078,7986.886901217409,1.0632219314575195,6248.695407606435
7,1.048567295074463,7635.165817634901,1.0241806507110596,8105.189603835219,1.015507698059082,6381.80022296079
7,1.0973665714263916,7746.014906219339,1.0329911708831787,8214.550425169115,1.0325679779052734,5831.653297545193
7,1.0016748905181885,7237.087446131212,1.0439410209655762,7739.125505600017,1.0635278224945068,5599.491981792055
7,1.0181388854980469,8091.090453194673,1.0964274406433105,8160.281633846137,1.0217888355255127,6757.82468357689
7,1.0074012279510498,8151.518577346977,1.0459203720092773,7619.828864600304,1.0557434558868408,6337.204306973088
7,1.0368525981903076,7420.516905344122,1.0274708271026611,7272.589916357875,1.0142157077789307,5893.422134546809
7,1.1197874546051025,8743.857850037142,1.0186753273010254,8980.544947570846,1.0230798721313477,6993.252616725833
7,1.0315752029418945,7430.78834857793,0.998084545135498,7482.8519883433155,1.010725975036621,5669.333383067427
7,1.0288405418395996,7631.867666782886,0.9948601722717285,8240.818876476806,1.0247037410736084,6677.795885091427
7,0.9980952739715576,8416.630437275431,1.05031156539917,8341.52960590125,1.1451566219329834,6421.897216899437
7,1.0069327354431152,7512.694000554152,1.0150089263916016,7792.652581354616,1.0643033981323242,6292.495425310892
7,0.9998714923858643,7546.474673481077,1.031620740890503,7555.430101339047,0.9845352172851562,6259.799837002084
7,0.9841079711914062,7987.714949396857,0.9848167896270752,8106.4011462328945,1.0130951404571533,6529.691639026742
7,0.9999773502349854,7391.641481476384,1.0156142711639404,8550.837171424117,1.0506446361541748,6770.916357485842
7,0.9822530746459961,7822.193285728642,1.012037992477417,8221.834278768387,1.0228676795959473,6356.271915929076
7,1.026411533355713,7763.275277251266,1.0066051483154297,7549.521205223315,1.011174201965332,5939.5661816975535
7,1.018021583557129,8027.031827232202,1.0453672409057617,8198.792711595483,1.0533428192138672,6539.074703755543
7,0.9994914531707764,7579.756674530169,1.045145034790039,7827.756348200461,1.0470201969146729,6386.755500515677
7,1.065519094467163,8071.696982192307,1.066896915435791,8434.618441452003,1.2171363830566406,6247.661348818194
8,1.52616548538208,8254.331284410788,1.523263931274414,7966.623636724591,1.5166409015655518,6420.19885208658
8,1.4976956844329834,9057.55736168573,1.5091524124145508,8742.90368056935,1.5499603748321533,7282.868734524179
8,1.341170072555542,8807.472861647911,1.3413231372833252,8822.151505736432,1.445655107498169,6735.492110287211
8,1.4026341438293457,7614.9081074072365,1.3866324424743652,7907.072883115671,1.517099380493164,6523.212485585511
8,1.38565993309021,8575.59068794539,1.379868507385254,8763.847525575726,1.3838205337524414,7107.303233597955
8,1.360804796218872,9287.34907035738,1.44346284866333,9049.898682567182,1.4469799995422363,6996.341903686361
8,1.4694299697875977,9062.396401179562,1.4840359687805176,9040.480978742065,1.51865816116333,7381.570724882342
8,1.4055709838867188,8804.147821372217,1.4340324401855469,8657.665176534938,1.4248425960540771,6938.973970328978
8,1.328535556793213,9012.618972315799,1.376434087753296,9020.881198135768,1.4645307064056396,7419.698965995417
8,1.3861496448516846,8961.359545776406,1.3486096858978271,8916.43466627192,1.3801383972167969,7407.036057560335
8,1.3783695697784424,8261.75586098785,1.3349308967590332,8324.840638323993,1.369849681854248,6751.0391030465735
8,1.3331692218780518,9418.300864468792,1.3258707523345947,8872.099014607204,1.3869211673736572,7250.038779834393
8,1.37972092628479,8681.571246067535,1.4285168647766113,8319.231724126603,1.3800263404846191,6873.686328191159
8,1.3343980312347412,9116.10899302577,1.3495187759399414,8690.547032646935,1.413924217224121,6959.652912224111
8,1.3814244270324707,8280.205184761324,1.3818707466125488,8111.4910024659,1.3808584213256836,6861.2707517276585
8,1.4263722896575928,8527.203607238036,1.3716540336608887,8275.962629084399,1.3714861869812012,6470.616106748088
8,1.3432960510253906,8504.79004710461,1.3537402153015137,8956.288434589778,1.3930611610412598,7048.609258313736
8,1.3707811832427979,7889.628360931933,1.3789126873016357,8006.311993761563,1.396885871887207,6164.65627117225
8,1.3735828399658203,8822.866413887496,1.3816654682159424,9113.204005748528,1.4376566410064697,7049.233746552914
8,1.4052486419677734,8450.072383890209,1.358915090560913,8640.675224659368,1.5717875957489014,7395.605122079457
9,2.115260362625122,9360.51690394249,2.1012771129608154,8993.405284631606,2.038902521133423,7008.3173546533
9,1.8609342575073242,9455.351398385876,2.113474130630493,9299.152436995882,2.199895143508911,7773.274450126053
9,1.9493703842163086,8855.71042196281,2.1150999069213867,8863.443920167478,2.0246975421905518,7188.478494816946
9,1.9713490009307861,9271.433648952347,2.267653703689575,8842.299656522518,2.3665409088134766,7496.710667402343
9,1.9881486892700195,9104.39733453243,1.9716062545776367,9064.225956820675,1.8082551956176758,7087.173266926808
9,1.9114875793457031,8315.197147138104,1.7573094367980957,8605.561859480906,1.8413915634155273,7230.17130881897
9,1.8012425899505615,9182.921451545688,1.8734848499298096,9570.335135946167,1.8172221183776855,7581.977866460683
9,1.8014490604400635,8992.6043005837,1.7758820056915283,8466.13988453302,1.9531066417694092,7216.430993986918
9,1.822829008102417,9375.81636837899,1.7930560111999512,9374.169965383602,1.8513164520263672,7277.391617290118
9,1.7876393795013428,8736.152236364653,1.800072193145752,8835.737243660098,1.8530125617980957,6826.144433446947
9,1.7785272598266602,9197.162113765868,1.8491742610931396,8897.898498717212,1.8636176586151123,7045.374629166859
9,1.9073762893676758,9605.415652259035,1.9582655429840088,9728.069276448037,1.8921914100646973,7341.688768465156
9,2.022437334060669,9274.53664075826,1.9421262741088867,9276.638778275284,1.8946185111999512,7661.039175533183
9,1.7833764553070068,9029.377927030468,1.7852482795715332,9049.090475399644,1.7737951278686523,7516.2804027262855
9,1.9846608638763428,9375.959896196093,1.8716480731964111,8843.137550761789,1.9149158000946045,7122.161291675955
9,1.860335111618042,9190.968547888338,1.7963435649871826,9965.45645775494,1.872436285018921,7408.095545212963
9,1.7837889194488525,9475.942062325907,1.8138093948364258,9750.048076487074,1.7530648708343506,7504.561080560201
9,1.7635114192962646,9122.833175384896,1.8113255500793457,9437.795859931259,1.8364386558532715,7259.452649055835
9,1.8381900787353516,9584.502903135184,1.7956879138946533,9479.610421687044,1.8420090675354004,7518.033154250541
9,1.8165831565856934,9318.035450388983,1.9096457958221436,9244.461066095382,1.81734299659729,7630.154115447654
10,2.384617567062378,9912.222224319608,3.0789480209350586,9848.814806663246,2.483182907104492,7816.790821939041
10,2.3699731826782227,9936.407391305775,2.466850757598877,10159.045110428217,2.550457715988159,7584.029785655608
10,2.3955280780792236,10255.006866956248,2.3738958835601807,10676.184331265686,2.6124820709228516,8423.949228736235
10,2.5280168056488037,10448.501559182887,2.762314558029175,10404.62280908573,2.4852793216705322,8422.565721613197
10,2.5483219623565674,10047.874447631402,2.5249903202056885,9304.509664406876,2.303018093109131,8054.392065337525
10,2.224895715713501,9533.131104307424,2.6949663162231445,9513.164101452096,2.4502320289611816,7643.895064610839
10,2.2582077980041504,10735.172108285851,2.21099591255188,10343.633935251384,2.2622272968292236,8208.698444318572
10,2.2264912128448486,9230.374006873935,2.3400909900665283,9889.72261062395,2.308457374572754,7539.575272396998
10,2.2578797340393066,10172.00288472821,2.244690179824829,10015.191269350644,2.26245379447937,7565.146891370895
10,2.263082981109619,10423.200276069292,2.4436283111572266,11259.097061584132,2.4998364448547363,7896.710767319077
10,2.235962390899658,9513.348383659517,2.225501298904419,10072.44541452643,2.224900245666504,8251.94113343462
10,2.221644639968872,10441.171649860109,2.374837636947632,10048.89392843126,2.457291603088379,8136.047871716832
10,2.5540764331817627,10140.4975318247,2.6737594604492188,10610.06566065416,2.3627917766571045,8542.55810615653
10,2.2951619625091553,9325.488708962397,2.2415027618408203,9813.126276456458,2.2491066455841064,7442.326269445987
10,2.2722578048706055,9547.724584907453,2.288442850112915,9540.652755234945,2.4108269214630127,7623.794679157029
10,2.2384698390960693,10293.139914088295,2.214439630508423,10126.476357983744,2.2788689136505127,8393.957047635175
10,2.225939989089966,10145.629144398727,2.239766836166382,10155.338656266098,2.2822136878967285,7886.9467620418445
10,2.24511981010437,10799.691786847652,2.265922784805298,10315.75252760553,2.278412342071533,8013.388281099322
10,2.3832364082336426,9275.725470145986,2.311295747756958,9466.035338804239,2.277045488357544,7863.665801445129
10,2.235747814178467,9415.879370234008,2.2499074935913086,10508.887766308759,2.29522442817688,7788.227194779462
